1,260,1209
2,261,1266
3,260,1243
4,252,1166
5,251,1125
6,256,1181
7,258,1185
8,257,1118
9,253,1071
10,252,1014
11,247,905
12,244,876
13,252,1010
14,254,1072
15,253,1048
16,249,1043
17,245,947
18,252,1157
19,255,1221
20,257,1205
21,253,1183
22,258,1244
23,259,1271
24,268,1402
25,275,1462
26,274,1461
27,253,1273
28,258,1184
29,247,1129
30,257,1239
31,255,1156
32,254,1142
33,255,1131
34,260,1239
35,258,1162
36,251,1077
37,257,1204
38,253,1109
39,251,1066
40,251,1060
41,232,798
42,239,853
43,238,909
44,243,1005
45,232,828
46,237,887
47,233,834
48,236,968
49,233,901
50,229,922
51,231,930
52,235,1011
53,239,1025
54,257,1204
55,258,1220
56,254,1169
57,259,1245
58,275,1463
59,259,1245
60,275,1463
61,264,1320
62,266,1339
63,275,1460
64,274,1459
65,275,1463
66,275,1464
67,274,1457
68,274,1457
69,274,1457
70,274,1451
71,274,1451
72,274,1450
73,274,1452
74,274,1452
75,274,1452
76,275,1456
77,275,1456
78,275,1459
79,275,1459
80,278,1465
81,277,1462
82,277,1461
83,277,1457
84,277,1454
85,277,1453
86,275,1448
87,277,1451
88,277,1454
89,277,1454
90,277,1452
91,275,1447
92,275,1445
93,275,1445
94,275,1444
95,275,1444
96,275,1443
97,275,1443
98,274,1440
99,274,1440
100,274,1440
101,274,1440
102,274,1440
103,274,1439
104,274,1439
105,274,1439
106,274,1439
107,274,1439
108,275,1439
109,275,1438
110,275,1441
111,275,1438
112,275,1438
113,275,1438
114,275,1438
115,401,863
116,452,649
117,275,1437
118,275,1437
119,275,1437
120,-1,-1
121,249,964
122,274,1435
123,210,445
124,210,445
125,209,445
126,210,445
127,-1,-1
128,210,445
129,209,444
130,210,445
131,210,445
132,211,445
133,211,445
134,211,445
135,210,445
136,210,445
137,210,445
138,210,445
139,211,445
140,211,445
141,211,445
142,-1,-1
143,-1,-1
144,-1,-1
145,-1,-1
146,-1,-1
147,-1,-1
148,-1,-1
149,-1,-1
150,-1,-1
151,-1,-1
152,-1,-1
153,-1,-1
154,-1,-1
155,-1,-1
156,-1,-1
157,-1,-1
158,-1,-1
159,-1,-1
160,-1,-1
161,-1,-1
162,-1,-1
163,-1,-1
164,-1,-1
165,-1,-1
166,-1,-1
167,-1,-1
168,-1,-1
169,-1,-1
170,-1,-1
171,-1,-1
172,-1,-1
173,-1,-1
174,-1,-1
175,-1,-1
176,-1,-1
177,-1,-1
178,-1,-1
179,-1,-1
180,-1,-1
181,-1,-1
182,-1,-1
183,-1,-1
184,-1,-1
185,-1,-1
186,-1,-1
187,-1,-1
188,-1,-1
189,-1,-1
190,-1,-1
191,-1,-1
192,-1,-1
193,-1,-1
194,-1,-1
195,-1,-1
196,-1,-1
197,-1,-1
198,-1,-1
199,-1,-1
200,-1,-1
201,-1,-1
202,-1,-1
203,-1,-1
204,-1,-1
205,-1,-1
206,-1,-1
207,-1,-1
208,-1,-1
209,-1,-1
210,-1,-1
211,-1,-1
212,-1,-1
213,-1,-1
214,-1,-1
215,-1,-1
216,-1,-1
217,-1,-1
218,-1,-1
219,-1,-1
220,-1,-1
221,-1,-1
222,-1,-1
223,-1,-1
224,-1,-1
225,-1,-1
226,-1,-1
227,-1,-1
228,-1,-1
229,-1,-1
230,-1,-1
231,-1,-1
232,-1,-1
233,-1,-1
234,-1,-1
235,-1,-1
236,-1,-1
237,-1,-1
238,-1,-1
239,-1,-1
240,-1,-1
241,-1,-1
242,-1,-1
243,-1,-1
244,-1,-1
245,-1,-1
246,-1,-1
247,129,1641
248,129,1641
249,-1,-1
250,-1,-1
251,132,1640
252,129,1641
253,132,1640
254,132,1640
255,204,1550
256,203,1550
257,179,1580
258,178,1580
259,168,1595
260,168,1595
261,168,1595
262,168,1595
263,189,1568
264,189,1568
265,180,1580
266,173,1588
267,186,1574
268,204,1549
269,216,1541
270,230,1524
271,217,1541
272,230,1524
273,230,1524
274,230,1524
