1,-1,-1
2,-1,-1
3,-1,-1
4,305,589
5,304,597
6,-1,-1
7,-1,-1
8,-1,-1
9,-1,-1
10,-1,-1
11,-1,-1
12,-1,-1
13,280,704
14,277,716
15,275,729
16,273,743
17,271,755
18,275,773
19,273,788
20,272,803
21,270,818
22,270,832
23,270,848
24,271,864
25,272,879
26,273,895
27,275,912
28,278,929
29,281,944
30,284,960
31,287,976
32,290,992
33,294,1009
34,299,1025
35,303,1041
36,308,1057
37,313,1073
38,319,1089
39,325,1105
40,331,1121
41,337,1137
42,344,1152
43,351,1168
44,358,1183
45,365,1198
46,371,1212
47,380,1227
48,388,1242
49,396,1256
50,404,1269
51,413,1283
52,415,1295
53,408,1306
54,402,1316
55,396,1326
56,390,1337
57,383,1347
58,379,1356
59,374,1366
60,369,1376
61,364,1386
62,360,1395
63,357,1404
64,353,1413
65,350,1422
66,347,1431
67,344,1440
68,342,1449
69,340,1457
70,338,1465
71,336,1473
72,335,1482
73,334,1489
74,333,1497
75,333,1505
76,332,1512
77,333,1520
78,333,1527
79,333,1534
80,334,1541
81,335,1548
82,337,1555
83,338,1561
84,340,1567
85,342,1574
86,344,1580
87,347,1586
88,349,1591
89,353,1597
90,355,1603
91,359,1608
92,363,1613
93,366,1618
94,370,1623
95,375,1628
96,379,1633
97,383,1638
98,388,1642
99,393,1646
100,398,1650
101,403,1655
102,409,1658
103,415,1662
104,421,1666
105,427,1669
106,433,1673
107,439,1676
108,445,1679
109,452,1682
110,459,1685
111,465,1688
112,472,1690
113,479,1693
114,486,1695
115,494,1697
116,501,1699
117,509,1701
118,516,1703
119,524,1704
120,529,1706
121,-1,-1
122,-1,-1
123,-1,-1
124,-1,-1
125,-1,-1
126,-1,-1
127,-1,-1
128,-1,-1
129,-1,-1
130,-1,-1
131,-1,-1
132,-1,-1
133,-1,-1
134,-1,-1
135,-1,-1
136,-1,-1
137,-1,-1
138,-1,-1
139,-1,-1
140,-1,-1
141,-1,-1
142,-1,-1
143,-1,-1
144,-1,-1
145,-1,-1
146,567,1769
147,563,1773
148,557,1777
149,551,1781
150,545,1785
151,539,1789
152,533,1793
153,528,1797
154,522,1800
155,517,1803
156,512,1806
157,507,1809
158,502,1811
159,498,1816
160,495,1820
161,490,1823
162,487,1825
163,483,1828
164,480,1831
165,477,1834
166,474,1836
167,471,1839
168,469,1841
169,467,1843
170,465,1846
171,463,1848
172,461,1850
173,459,1852
174,458,1854
175,457,1856
176,456,1857
177,455,1859
178,455,1861
179,454,1863
180,454,1865
181,454,1866
182,454,1867
183,454,1869
184,455,1870
185,455,1871
186,456,1872
187,457,1874
188,458,1875
189,459,1876
190,461,1877
191,463,1877
192,464,1879
193,466,1879
194,468,1880
195,471,1881
196,473,1881
197,476,1882
198,478,1882
199,481,1883
200,484,1883
201,487,1884
202,491,1884
203,494,1884
204,498,1884
205,501,1884
206,505,1884
207,509,1884
208,513,1884
209,518,1884
210,522,1884
211,527,1884
212,531,1883
213,536,1883
214,541,1882
215,546,1882
216,551,1882
217,556,1881
218,561,1880
219,567,1879
220,572,1878
221,577,1878
222,581,1877
223,-1,-1
224,-1,-1
225,-1,-1
226,-1,-1
227,-1,-1
228,-1,-1
229,-1,-1
230,-1,-1
231,-1,-1
232,-1,-1
233,-1,-1
234,-1,-1
235,582,1889
236,578,1892
237,573,1894
238,568,1897
239,563,1900
240,559,1902
241,554,1904
242,550,1907
243,546,1909
244,542,1911
245,539,1913
246,535,1915
247,532,1917
248,528,1918
249,525,1919
250,522,1919
251,520,1920
252,-1,-1
253,-1,-1
254,-1,-1
255,-1,-1
256,-1,-1
257,-1,-1
258,-1,-1
259,-1,-1
260,-1,-1
261,-1,-1
262,-1,-1
263,-1,-1
264,-1,-1
265,-1,-1
266,-1,-1
267,-1,-1
268,-1,-1
269,-1,-1
270,-1,-1
271,-1,-1
272,-1,-1
273,-1,-1
274,-1,-1
275,-1,-1
276,-1,-1
277,-1,-1
278,-1,-1
279,-1,-1
280,-1,-1
281,-1,-1
