1,-1,-1
2,-1,-1
3,-1,-1
4,313,556
5,308,572
6,302,592
7,296,612
8,291,632
9,286,652
10,281,671
11,277,692
12,273,712
13,270,731
14,267,750
15,264,769
16,262,788
17,260,807
18,258,826
19,257,844
20,256,862
21,256,880
22,256,897
23,256,915
24,256,932
25,257,948
26,258,964
27,260,980
28,262,995
29,264,1011
30,266,1025
31,269,1039
32,271,1054
33,274,1063
34,278,1080
35,281,1094
36,285,1107
37,289,1119
38,293,1131
39,297,1142
40,301,1153
41,305,1165
42,310,1175
43,316,1186
44,321,1195
45,325,1205
46,329,1213
47,335,1224
48,341,1233
49,346,1241
50,351,1250
51,356,1257
52,356,1264
53,350,1270
54,344,1276
55,338,1281
56,332,1287
57,327,1292
58,322,1297
59,317,1302
60,312,1307
61,309,1312
62,305,1317
63,301,1321
64,298,1326
65,295,1330
66,291,1334
67,288,1339
68,286,1344
69,284,1347
70,283,1351
71,281,1355
72,279,1358
73,278,1362
74,277,1366
75,276,1369
76,275,1373
77,274,1376
78,275,1379
79,274,1382
80,274,1385
81,274,1388
82,275,1391
83,275,1394
84,276,1397
85,277,1399
86,278,1402
87,279,1405
88,281,1407
89,282,1409
90,284,1412
91,286,1414
92,288,1417
93,290,1418
94,293,1421
95,296,1423
96,298,1425
97,301,1427
98,304,1428
99,307,1430
100,310,1432
101,313,1434
102,317,1435
103,321,1437
104,325,1438
105,328,1440
106,333,1441
107,336,1442
108,341,1444
109,345,1445
110,349,1446
111,354,1447
112,358,1448
113,362,1449
114,368,1450
115,372,1452
116,-1,-1
117,-1,-1
118,-1,-1
119,-1,-1
120,-1,-1
121,-1,-1
122,328,409
123,-1,-1
124,328,409
125,327,408
126,327,408
127,327,407
128,327,407
129,327,406
130,327,407
131,328,407
132,328,406
133,328,406
134,328,406
135,328,406
136,328,406
137,328,406
138,328,406
139,328,405
140,328,405
141,328,405
142,328,405
143,327,406
144,328,405
145,328,405
146,328,405
147,328,404
148,328,405
149,328,405
150,328,405
151,328,404
152,328,404
153,356,967
154,367,1205
155,364,1212
156,361,1201
157,359,1229
158,356,1229
159,353,1210
160,351,1201
161,348,1191
162,346,1203
163,345,1223
164,343,1224
165,341,1219
166,339,1208
167,338,1254
168,336,1248
169,335,1221
170,334,1259
171,333,1279
172,332,1319
173,331,1285
174,329,1286
175,329,1224
176,328,1236
177,328,1298
178,327,1302
179,327,1288
180,326,1331
181,326,1350
182,326,1358
183,326,1406
184,326,1425
185,326,1457
186,327,1407
187,327,1396
188,328,1436
189,328,1425
190,329,1396
191,330,1377
192,331,1403
193,332,1385
194,333,1358
195,335,1382
196,336,1394
197,338,1398
198,339,1398
199,340,1367
200,342,1354
201,344,1326
202,346,1366
203,348,1354
204,350,1340
205,352,1358
206,355,1386
207,356,1345
208,359,1335
209,359,1279
210,360,1234
211,364,1286
212,365,1249
213,365,1197
214,369,1220
215,370,1196
216,369,1135
217,328,397
218,328,396
219,328,396
220,328,396
221,328,396
222,328,396
223,328,396
224,328,396
225,328,395
226,328,396
227,328,395
228,328,395
229,329,395
230,329,394
231,328,395
232,328,395
233,328,395
234,329,395
235,329,395
236,329,394
237,329,394
238,329,394
239,329,395
240,370,1121
241,374,1215
242,374,1261
243,371,1255
244,371,1298
245,368,1291
246,365,1276
247,365,1312
248,362,1293
249,361,1314
250,359,1308
251,358,1341
252,357,1358
253,355,1340
254,354,1370
255,353,1369
256,352,1386
257,351,1412
258,349,1335
259,348,1355
260,347,1349
261,347,1397
262,345,1295
263,345,1383
264,343,1312
265,343,1274
266,344,1351
267,343,1322
268,343,1337
269,343,1351
270,343,1366
271,343,1330
272,343,1330
273,342,1245
274,341,1187
275,343,1257
276,343,1238
277,343,1237
278,345,1257
279,344,1187
280,345,1187
281,346,1210
