1,-1,-1
2,-1,-1
3,-1,-1
4,-1,-1
5,-1,-1
6,307,586
7,308,587
8,307,589
9,306,590
10,306,591
11,306,593
12,306,594
13,-1,-1
14,-1,-1
15,-1,-1
16,-1,-1
17,310,619
18,310,621
19,309,623
20,314,628
21,318,633
22,319,636
23,319,638
24,321,642
25,326,645
26,330,649
27,333,653
28,336,656
29,340,660
30,344,664
31,346,667
32,353,672
33,358,676
34,363,679
35,368,684
36,374,687
37,379,691
38,385,695
39,383,697
40,377,699
41,372,701
42,367,703
43,362,705
44,358,707
45,354,709
46,349,711
47,344,713
48,342,715
49,340,718
50,337,720
51,334,722
52,331,724
53,328,726
54,326,728
55,324,730
56,323,731
57,321,732
58,320,735
59,317,740
60,315,743
61,314,745
62,315,748
63,316,752
64,317,754
65,318,757
66,319,758
67,319,760
68,320,762
69,321,764
70,322,767
71,326,770
72,329,773
73,331,775
74,334,778
75,336,780
76,339,783
77,343,785
78,345,788
79,348,791
80,353,793
81,358,796
82,362,798
83,367,801
84,372,804
85,377,806
86,382,809
87,387,811
88,385,814
89,380,816
90,375,818
91,371,821
92,366,823
93,362,825
94,359,827
95,355,830
96,350,833
97,347,835
98,346,837
99,343,839
100,341,842
101,339,844
102,337,847
103,335,849
104,334,851
105,332,854
106,331,857
107,331,859
108,330,861
109,330,864
110,330,867
111,330,869
112,331,872
113,331,874
114,332,877
115,334,879
116,335,882
117,337,884
118,339,887
119,341,889
120,344,892
121,346,894
122,349,897
123,351,899
124,354,902
125,359,904
126,363,906
127,364,908
128,371,913
129,375,916
130,380,917
131,385,919
132,390,922
133,388,924
134,383,926
135,379,928
136,375,931
137,371,934
138,367,936
139,363,939
140,362,944
141,362,945
142,352,937
143,351,936
144,350,936
145,349,935
146,349,935
147,348,934
148,348,933
149,347,932
150,347,931
151,347,930
152,347,929
153,347,928
154,348,927
155,348,926
156,350,925
157,351,924
158,352,923
159,353,922
160,355,921
161,357,919
162,360,916
163,361,916
164,363,915
165,371,920
166,374,917
167,377,915
168,381,913
169,385,912
170,388,911
171,385,911
172,381,911
173,377,912
174,375,913
175,373,916
176,364,910
177,363,911
178,362,912
179,360,913
180,358,914
181,355,914
182,353,915
183,352,915
184,351,915
185,351,915
186,351,916
187,350,916
188,350,917
