1,-1,-1
2,-1,-1
3,-1,-1
4,-1,-1
5,-1,-1
6,-1,-1
7,-1,-1
8,-1,-1
9,-1,-1
10,-1,-1
11,-1,-1
12,313,559
13,306,578
14,299,598
15,293,620
16,287,640
17,281,661
18,276,681
19,271,702
20,267,722
21,263,742
22,259,763
23,255,783
24,253,803
25,250,823
26,249,842
27,247,862
28,246,881
29,244,901
30,244,919
31,244,937
32,244,955
33,245,973
34,246,992
35,247,1009
36,248,1026
37,250,1043
38,252,1060
39,254,1076
40,257,1093
41,260,1109
42,263,1124
43,266,1140
44,270,1155
45,274,1170
46,278,1184
47,283,1199
48,287,1212
49,292,1226
50,297,1239
51,302,1252
52,308,1265
53,313,1278
54,319,1290
55,325,1302
56,331,1314
57,338,1325
58,345,1336
59,350,1347
60,355,1358
61,363,1368
62,370,1379
63,378,1389
64,379,1398
65,371,1409
66,368,1416
67,361,1426
68,356,1435
69,351,1443
70,346,1452
71,342,1461
72,338,1469
73,334,1477
74,330,1485
75,327,1494
76,324,1502
77,322,1511
78,318,1518
79,316,1525
80,313,1533
81,311,1541
82,309,1548
83,308,1555
84,307,1562
85,306,1570
86,305,1577
87,305,1584
88,305,1591
89,304,1597
90,304,1604
91,305,1611
92,305,1617
93,305,1623
94,307,1630
95,309,1637
96,310,1643
97,312,1649
98,314,1655
99,317,1660
100,319,1666
101,322,1672
102,325,1677
103,329,1682
104,333,1687
105,337,1692
106,340,1697
107,344,1703
108,348,1707
109,352,1712
110,356,1717
111,361,1721
112,366,1726
113,370,1730
114,375,1734
115,381,1739
116,386,1743
117,391,1747
118,397,1751
119,403,1754
120,409,1758
121,415,1762
122,422,1765
123,428,1768
124,435,1771
125,442,1774
126,448,1777
127,455,1780
128,463,1783
129,467,1785
130,477,1790
131,-1,-1
132,-1,-1
133,-1,-1
134,-1,-1
135,-1,-1
136,-1,-1
137,-1,-1
138,-1,-1
139,-1,-1
140,-1,-1
141,-1,-1
142,-1,-1
143,-1,-1
144,-1,-1
145,-1,-1
146,-1,-1
147,-1,-1
148,-1,-1
149,-1,-1
150,-1,-1
151,-1,-1
152,-1,-1
153,-1,-1
154,-1,-1
155,-1,-1
156,-1,-1
157,-1,-1
158,-1,-1
159,-1,-1
160,-1,-1
161,-1,-1
162,-1,-1
163,-1,-1
164,-1,-1
165,-1,-1
166,-1,-1
167,516,1908
168,515,1912
169,511,1916
170,508,1918
171,505,1920
172,-1,-1
173,-1,-1
174,-1,-1
175,-1,-1
176,-1,-1
177,-1,-1
178,-1,-1
179,-1,-1
180,-1,-1
181,-1,-1
182,-1,-1
183,-1,-1
184,-1,-1
185,-1,-1
186,-1,-1
187,-1,-1
188,-1,-1
189,-1,-1
190,-1,-1
191,-1,-1
192,-1,-1
193,-1,-1
194,-1,-1
195,-1,-1
196,-1,-1
197,-1,-1
198,-1,-1
199,-1,-1
200,-1,-1
201,-1,-1
202,-1,-1
203,-1,-1
204,-1,-1
205,-1,-1
206,-1,-1
207,-1,-1
208,-1,-1
209,-1,-1
210,-1,-1
211,-1,-1
212,-1,-1
213,-1,-1
214,-1,-1
215,-1,-1
216,-1,-1
217,-1,-1
218,-1,-1
219,-1,-1
220,-1,-1
221,-1,-1
222,-1,-1
223,-1,-1
224,-1,-1
225,-1,-1
226,-1,-1
227,-1,-1
228,-1,-1
229,-1,-1
230,-1,-1
231,-1,-1
232,-1,-1
233,-1,-1
234,-1,-1
235,-1,-1
236,-1,-1
237,-1,-1
238,-1,-1
239,-1,-1
240,-1,-1
241,-1,-1
242,-1,-1
243,-1,-1
244,-1,-1
245,-1,-1
246,-1,-1
247,-1,-1
248,-1,-1
249,-1,-1
250,-1,-1
251,-1,-1
252,-1,-1
253,-1,-1
254,-1,-1
255,-1,-1
256,-1,-1
257,-1,-1
258,-1,-1
259,-1,-1
260,-1,-1
261,-1,-1
262,-1,-1
263,-1,-1
264,-1,-1
265,-1,-1
266,-1,-1
267,-1,-1
268,-1,-1
269,-1,-1
270,-1,-1
271,-1,-1
272,-1,-1
273,-1,-1
274,-1,-1
