1,-1,-1
2,-1,-1
3,-1,-1
4,-1,-1
5,-1,-1
6,-1,-1
7,-1,-1
8,-1,-1
9,-1,-1
10,-1,-1
11,-1,-1
12,306,591
13,304,599
14,-1,-1
15,-1,-1
16,-1,-1
17,-1,-1
18,-1,-1
19,-1,-1
20,-1,-1
21,284,689
22,281,703
23,279,712
24,278,724
25,277,735
26,276,747
27,277,758
28,278,772
29,277,785
30,276,797
31,277,809
32,277,822
33,278,834
34,280,848
35,282,862
36,285,875
37,288,888
38,291,901
39,294,915
40,298,929
41,303,943
42,307,956
43,312,969
44,317,983
45,321,995
46,329,1011
47,334,1025
48,341,1039
49,348,1053
50,355,1066
51,361,1080
52,371,1094
53,379,1108
54,387,1122
55,396,1136
56,405,1149
57,415,1162
58,424,1176
59,427,1188
60,422,1199
61,416,1209
62,410,1220
63,404,1230
64,398,1241
65,393,1252
66,389,1262
67,384,1274
68,378,1285
69,375,1295
70,372,1306
71,369,1317
72,365,1328
73,362,1339
74,359,1350
75,357,1361
76,355,1372
77,353,1383
78,352,1394
79,351,1405
80,350,1415
81,350,1426
82,350,1437
83,351,1448
84,352,1459
85,353,1470
86,354,1481
87,356,1492
88,358,1502
89,361,1513
90,364,1524
91,367,1534
92,371,1545
93,375,1555
94,379,1565
95,384,1575
96,389,1586
97,394,1595
98,401,1606
99,409,1615
100,415,1625
101,422,1634
102,429,1643
103,438,1652
104,446,1661
105,454,1670
106,463,1679
107,472,1687
108,482,1696
109,492,1704
110,502,1712
111,513,1719
112,523,1726
113,535,1734
114,547,1740
115,559,1746
116,572,1752
117,584,1759
118,596,1764
119,608,1770
120,621,1775
121,634,1780
122,647,1785
123,660,1789
124,674,1793
125,687,1795
126,699,1793
127,711,1791
128,723,1788
129,735,1785
130,747,1782
131,759,1779
132,772,1776
133,785,1772
134,798,1768
135,810,1765
136,823,1761
137,836,1757
138,848,1752
139,862,1747
140,875,1742
141,888,1737
142,901,1732
143,914,1727
144,925,1723
145,930,1724
146,924,1730
147,916,1738
148,909,1746
149,902,1754
150,894,1762
151,887,1770
152,879,1778
153,872,1786
154,866,1794
155,859,1801
156,853,1808
157,847,1816
158,841,1823
159,834,1830
160,829,1837
161,824,1843
162,819,1850
163,814,1855
164,809,1860
165,804,1865
166,800,1869
167,796,1874
168,792,1878
169,789,1882
170,786,1887
171,783,1890
172,780,1894
173,778,1897
174,776,1901
175,774,1904
176,773,1908
177,771,1911
178,771,1912
179,770,1914
180,770,1915
181,771,1916
182,771,1917
183,772,1918
184,774,1919
185,775,1919
186,779,1920
187,-1,-1
188,-1,-1
189,-1,-1
190,-1,-1
191,-1,-1
192,-1,-1
193,-1,-1
194,-1,-1
195,-1,-1
196,-1,-1
197,-1,-1
198,-1,-1
199,-1,-1
200,-1,-1
201,-1,-1
202,861,1920
203,867,1919
204,875,1918
205,884,1917
206,893,1916
207,902,1915
208,911,1914
209,921,1912
210,931,1910
211,941,1906
212,951,1903
213,963,1898
214,973,1894
215,984,1889
216,995,1885
217,1006,1879
218,1018,1874
219,1029,1868
220,1040,1863
221,1052,1857
222,1063,1851
223,1073,1844
224,1078,1839
225,-1,-1
226,-1,-1
227,-1,-1
228,-1,-1
229,-1,-1
230,-1,-1
231,-1,-1
232,-1,-1
233,-1,-1
234,-1,-1
235,-1,-1
236,-1,-1
237,-1,-1
238,1079,1889
239,1077,1896
240,1075,1903
241,1073,1910
242,1071,1914
243,1069,1917
244,1064,1920
245,-1,-1
246,-1,-1
247,-1,-1
248,-1,-1
249,-1,-1
250,-1,-1
251,-1,-1
252,-1,-1
253,-1,-1
254,-1,-1
255,-1,-1
256,-1,-1
257,-1,-1
